Close Year,Date Stamp,Full Investigation,Number of Records (copy),Number of Records,Uniq Id
2013,5/12/17,Not Fully Investigated,1,1,53728
2013,5/12/17,Not Fully Investigated,1,1,53729
2013,5/12/17,Not Fully Investigated,1,1,53732
2013,5/12/17,Not Fully Investigated,1,1,53733
2013,5/12/17,Not Fully Investigated,1,1,53734
2013,5/12/17,Not Fully Investigated,1,1,53735
2013,5/12/17,Not Fully Investigated,1,1,53736
2013,5/12/17,Not Fully Investigated,1,1,53738
2013,5/12/17,Not Fully Investigated,1,1,53739
2013,5/12/17,Not Fully Investigated,1,1,53741
2013,5/12/17,Not Fully Investigated,1,1,53742
2013,5/12/17,Not Fully Investigated,1,1,53743
2013,5/12/17,Not Fully Investigated,1,1,53744
2013,5/12/17,Not Fully Investigated,1,1,53745
2013,5/12/17,Not Fully Investigated,1,1,53746
2013,5/12/17,Not Fully Investigated,1,1,53747
2013,5/12/17,Not Fully Investigated,1,1,53748
2013,5/12/17,Not Fully Investigated,1,1,53750
2013,5/12/17,Not Fully Investigated,1,1,53751
2013,5/12/17,Not Fully Investigated,1,1,53752
2013,5/12/17,Not Fully Investigated,1,1,53754
2013,5/12/17,Not Fully Investigated,1,1,53756
2013,5/12/17,Not Fully Investigated,1,1,53757
2013,5/12/17,Not Fully Investigated,1,1,53760
2013,5/12/17,Not Fully Investigated,1,1,53761
2013,5/12/17,Not Fully Investigated,1,1,53763
2013,5/12/17,Not Fully Investigated,1,1,53764
2013,5/12/17,Not Fully Investigated,1,1,53765
2013,5/12/17,Not Fully Investigated,1,1,53766
2013,5/12/17,Not Fully Investigated,1,1,53767
2013,5/12/17,Not Fully Investigated,1,1,53768
2013,5/12/17,Not Fully Investigated,1,1,53769
2013,5/12/17,Not Fully Investigated,1,1,53770
2013,5/12/17,Not Fully Investigated,1,1,53772
2013,5/12/17,Not Fully Investigated,1,1,53773
2013,5/12/17,Not Fully Investigated,1,1,53774
2013,5/12/17,Not Fully Investigated,1,1,53775
2013,5/12/17,Not Fully Investigated,1,1,53776
2013,5/12/17,Not Fully Investigated,1,1,53777
2013,5/12/17,Not Fully Investigated,1,1,53778
2013,5/12/17,Not Fully Investigated,1,1,53779
2013,5/12/17,Not Fully Investigated,1,1,53781
2013,5/12/17,Not Fully Investigated,1,1,53782
2013,5/12/17,Not Fully Investigated,1,1,53783
2013,5/12/17,Not Fully Investigated,1,1,53784
2013,5/12/17,Not Fully Investigated,1,1,53786
2013,5/12/17,Not Fully Investigated,1,1,53787
2013,5/12/17,Not Fully Investigated,1,1,53788
2013,5/12/17,Not Fully Investigated,1,1,53789
2013,5/12/17,Not Fully Investigated,1,1,53795
2013,5/12/17,Not Fully Investigated,1,1,53796
2013,5/12/17,Not Fully Investigated,1,1,53798
2013,5/12/17,Not Fully Investigated,1,1,53800
2013,5/12/17,Not Fully Investigated,1,1,53802
2013,5/12/17,Not Fully Investigated,1,1,53803
2013,5/12/17,Not Fully Investigated,1,1,53804
2013,5/12/17,Not Fully Investigated,1,1,53808
2013,5/12/17,Not Fully Investigated,1,1,53810
2013,5/12/17,Not Fully Investigated,1,1,53811
2013,5/12/17,Not Fully Investigated,1,1,53812
2013,5/12/17,Not Fully Investigated,1,1,53813
2013,5/12/17,Not Fully Investigated,1,1,53814
2013,5/12/17,Not Fully Investigated,1,1,53815
2013,5/12/17,Not Fully Investigated,1,1,53816
2013,5/12/17,Not Fully Investigated,1,1,53817
2013,5/12/17,Not Fully Investigated,1,1,53818
2013,5/12/17,Not Fully Investigated,1,1,53819
2013,5/12/17,Not Fully Investigated,1,1,53820
2013,5/12/17,Not Fully Investigated,1,1,53821
2013,5/12/17,Not Fully Investigated,1,1,53823
2013,5/12/17,Not Fully Investigated,1,1,53824
2013,5/12/17,Not Fully Investigated,1,1,53826
2013,5/12/17,Not Fully Investigated,1,1,53827
2013,5/12/17,Not Fully Investigated,1,1,53828
2013,5/12/17,Not Fully Investigated,1,1,53829
2013,5/12/17,Not Fully Investigated,1,1,53830
2013,5/12/17,Not Fully Investigated,1,1,53833
2013,5/12/17,Not Fully Investigated,1,1,53834
2013,5/12/17,Not Fully Investigated,1,1,53835
2013,5/12/17,Not Fully Investigated,1,1,53836
2013,5/12/17,Not Fully Investigated,1,1,53837
2013,5/12/17,Not Fully Investigated,1,1,53838
2013,5/12/17,Not Fully Investigated,1,1,53839
2013,5/12/17,Not Fully Investigated,1,1,53840
2013,5/12/17,Not Fully Investigated,1,1,53841
2013,5/12/17,Not Fully Investigated,1,1,53842
2013,5/12/17,Not Fully Investigated,1,1,53843
2013,5/12/17,Not Fully Investigated,1,1,53844
2013,5/12/17,Not Fully Investigated,1,1,53848
2013,5/12/17,Not Fully Investigated,1,1,53850
2013,5/12/17,Not Fully Investigated,1,1,53851
2013,5/12/17,Not Fully Investigated,1,1,53854
2013,5/12/17,Not Fully Investigated,1,1,53857
2013,5/12/17,Not Fully Investigated,1,1,53859
2013,5/12/17,Not Fully Investigated,1,1,53860
2013,5/12/17,Not Fully Investigated,1,1,53861
2013,5/12/17,Not Fully Investigated,1,1,53862
2013,5/12/17,Not Fully Investigated,1,1,53864
2013,5/12/17,Not Fully Investigated,1,1,53865
2013,5/12/17,Not Fully Investigated,1,1,53866
2013,5/12/17,Not Fully Investigated,1,1,53867
2013,5/12/17,Not Fully Investigated,1,1,53868
2013,5/12/17,Not Fully Investigated,1,1,53869
2013,5/12/17,Not Fully Investigated,1,1,53871
2013,5/12/17,Not Fully Investigated,1,1,53872
2013,5/12/17,Not Fully Investigated,1,1,53875
2013,5/12/17,Not Fully Investigated,1,1,53877
2013,5/12/17,Not Fully Investigated,1,1,53878
2013,5/12/17,Not Fully Investigated,1,1,53880
2013,5/12/17,Not Fully Investigated,1,1,53882
2013,5/12/17,Not Fully Investigated,1,1,53883
2013,5/12/17,Not Fully Investigated,1,1,53885
2013,5/12/17,Not Fully Investigated,1,1,53887
2013,5/12/17,Not Fully Investigated,1,1,53888
2013,5/12/17,Not Fully Investigated,1,1,53890
2013,5/12/17,Not Fully Investigated,1,1,53892
2013,5/12/17,Not Fully Investigated,1,1,53893
2013,5/12/17,Not Fully Investigated,1,1,53895
2013,5/12/17,Not Fully Investigated,1,1,53896
2013,5/12/17,Not Fully Investigated,1,1,53897
2013,5/12/17,Not Fully Investigated,1,1,53898
2013,5/12/17,Not Fully Investigated,1,1,53899
2013,5/12/17,Not Fully Investigated,1,1,53900
2013,5/12/17,Not Fully Investigated,1,1,53902
2013,5/12/17,Not Fully Investigated,1,1,53904
2013,5/12/17,Not Fully Investigated,1,1,53905
2013,5/12/17,Not Fully Investigated,1,1,53907
2013,5/12/17,Not Fully Investigated,1,1,53908
2013,5/12/17,Not Fully Investigated,1,1,53910
2013,5/12/17,Not Fully Investigated,1,1,53915
2013,5/12/17,Not Fully Investigated,1,1,53916
2013,5/12/17,Not Fully Investigated,1,1,53918
2013,5/12/17,Not Fully Investigated,1,1,53920
2013,5/12/17,Not Fully Investigated,1,1,53921
2013,5/12/17,Not Fully Investigated,1,1,53923
2013,5/12/17,Not Fully Investigated,1,1,53925
2013,5/12/17,Not Fully Investigated,1,1,53926
2013,5/12/17,Not Fully Investigated,1,1,53928
2013,5/12/17,Not Fully Investigated,1,1,53932
2013,5/12/17,Not Fully Investigated,1,1,53934
2013,5/12/17,Not Fully Investigated,1,1,53936
2013,5/12/17,Not Fully Investigated,1,1,53938
2013,5/12/17,Not Fully Investigated,1,1,53939
2013,5/12/17,Not Fully Investigated,1,1,53940
2013,5/12/17,Not Fully Investigated,1,1,53942
2013,5/12/17,Not Fully Investigated,1,1,53943
2013,5/12/17,Not Fully Investigated,1,1,53944
2013,5/12/17,Not Fully Investigated,1,1,53945
2013,5/12/17,Not Fully Investigated,1,1,53946
2013,5/12/17,Not Fully Investigated,1,1,53947
2013,5/12/17,Not Fully Investigated,1,1,53948
2013,5/12/17,Not Fully Investigated,1,1,53949
2013,5/12/17,Not Fully Investigated,1,1,53953
2013,5/12/17,Not Fully Investigated,1,1,53954
2013,5/12/17,Not Fully Investigated,1,1,53955
2013,5/12/17,Not Fully Investigated,1,1,53957
2013,5/12/17,Not Fully Investigated,1,1,53958
2013,5/12/17,Not Fully Investigated,1,1,53959
2013,5/12/17,Not Fully Investigated,1,1,53960
2013,5/12/17,Not Fully Investigated,1,1,53964
2013,5/12/17,Not Fully Investigated,1,1,53966
2013,5/12/17,Not Fully Investigated,1,1,53967
2013,5/12/17,Not Fully Investigated,1,1,53969
2013,5/12/17,Not Fully Investigated,1,1,53973
2013,5/12/17,Not Fully Investigated,1,1,53975
2013,5/12/17,Not Fully Investigated,1,1,53977
2013,5/12/17,Not Fully Investigated,1,1,53978
2013,5/12/17,Not Fully Investigated,1,1,53979
2013,5/12/17,Not Fully Investigated,1,1,53980
2013,5/12/17,Not Fully Investigated,1,1,53981
2013,5/12/17,Not Fully Investigated,1,1,53982
2013,5/12/17,Not Fully Investigated,1,1,53983
2013,5/12/17,Not Fully Investigated,1,1,53984
2013,5/12/17,Not Fully Investigated,1,1,53985
2013,5/12/17,Not Fully Investigated,1,1,53986
2013,5/12/17,Not Fully Investigated,1,1,53987
2013,5/12/17,Not Fully Investigated,1,1,53988
2013,5/12/17,Not Fully Investigated,1,1,53989
2013,5/12/17,Not Fully Investigated,1,1,53990
2013,5/12/17,Not Fully Investigated,1,1,53992
2013,5/12/17,Not Fully Investigated,1,1,53993
2013,5/12/17,Not Fully Investigated,1,1,53995
2013,5/12/17,Not Fully Investigated,1,1,53998
2013,5/12/17,Not Fully Investigated,1,1,54001
2013,5/12/17,Not Fully Investigated,1,1,54002
2013,5/12/17,Not Fully Investigated,1,1,54004
2013,5/12/17,Not Fully Investigated,1,1,54005
2013,5/12/17,Not Fully Investigated,1,1,54008
2013,5/12/17,Not Fully Investigated,1,1,54011
2013,5/12/17,Not Fully Investigated,1,1,54012
2013,5/12/17,Not Fully Investigated,1,1,54014
2013,5/12/17,Not Fully Investigated,1,1,54015
2013,5/12/17,Not Fully Investigated,1,1,54016
2013,5/12/17,Not Fully Investigated,1,1,54019
2013,5/12/17,Not Fully Investigated,1,1,54020
2013,5/12/17,Not Fully Investigated,1,1,54021
2013,5/12/17,Not Fully Investigated,1,1,54022
2013,5/12/17,Not Fully Investigated,1,1,54024
2013,5/12/17,Not Fully Investigated,1,1,54025
2013,5/12/17,Not Fully Investigated,1,1,54026
2013,5/12/17,Not Fully Investigated,1,1,54027
2013,5/12/17,Not Fully Investigated,1,1,54028
2013,5/12/17,Not Fully Investigated,1,1,54029
2013,5/12/17,Not Fully Investigated,1,1,54030
2013,5/12/17,Not Fully Investigated,1,1,54031
2013,5/12/17,Not Fully Investigated,1,1,54032
2013,5/12/17,Not Fully Investigated,1,1,54033
2013,5/12/17,Not Fully Investigated,1,1,54034
2013,5/12/17,Not Fully Investigated,1,1,54036
2013,5/12/17,Not Fully Investigated,1,1,54037
2013,5/12/17,Not Fully Investigated,1,1,54038
2013,5/12/17,Not Fully Investigated,1,1,54039
2013,5/12/17,Not Fully Investigated,1,1,54040
2013,5/12/17,Not Fully Investigated,1,1,54041
2013,5/12/17,Not Fully Investigated,1,1,54044
2013,5/12/17,Not Fully Investigated,1,1,54045
2013,5/12/17,Not Fully Investigated,1,1,54046
2013,5/12/17,Not Fully Investigated,1,1,54047
2013,5/12/17,Not Fully Investigated,1,1,54048
2013,5/12/17,Not Fully Investigated,1,1,54050
2013,5/12/17,Not Fully Investigated,1,1,54051
2013,5/12/17,Not Fully Investigated,1,1,54052
2013,5/12/17,Not Fully Investigated,1,1,54053
2013,5/12/17,Not Fully Investigated,1,1,54054
2013,5/12/17,Not Fully Investigated,1,1,54055
2013,5/12/17,Not Fully Investigated,1,1,54056
2013,5/12/17,Not Fully Investigated,1,1,54057
2013,5/12/17,Not Fully Investigated,1,1,54058
2013,5/12/17,Not Fully Investigated,1,1,54059
2013,5/12/17,Not Fully Investigated,1,1,54060
2013,5/12/17,Not Fully Investigated,1,1,54061
2013,5/12/17,Not Fully Investigated,1,1,54063
2013,5/12/17,Not Fully Investigated,1,1,54065
2013,5/12/17,Not Fully Investigated,1,1,54066
2013,5/12/17,Not Fully Investigated,1,1,54067
2013,5/12/17,Not Fully Investigated,1,1,54068
2013,5/12/17,Not Fully Investigated,1,1,54069
2013,5/12/17,Not Fully Investigated,1,1,54071
2013,5/12/17,Not Fully Investigated,1,1,54072
2013,5/12/17,Not Fully Investigated,1,1,54073
2013,5/12/17,Not Fully Investigated,1,1,54074
2013,5/12/17,Not Fully Investigated,1,1,54075
2013,5/12/17,Not Fully Investigated,1,1,54076
2013,5/12/17,Not Fully Investigated,1,1,54077
2013,5/12/17,Not Fully Investigated,1,1,54078
2013,5/12/17,Not Fully Investigated,1,1,54079
2013,5/12/17,Not Fully Investigated,1,1,54080
2013,5/12/17,Not Fully Investigated,1,1,54082
2013,5/12/17,Not Fully Investigated,1,1,54083
2013,5/12/17,Not Fully Investigated,1,1,54084
2013,5/12/17,Not Fully Investigated,1,1,54086
2013,5/12/17,Not Fully Investigated,1,1,54087
2013,5/12/17,Not Fully Investigated,1,1,54088
2013,5/12/17,Not Fully Investigated,1,1,54089
2013,5/12/17,Not Fully Investigated,1,1,54091
2013,5/12/17,Not Fully Investigated,1,1,54092
2013,5/12/17,Not Fully Investigated,1,1,54093
2013,5/12/17,Not Fully Investigated,1,1,54094
2013,5/12/17,Not Fully Investigated,1,1,54095
2013,5/12/17,Not Fully Investigated,1,1,54097
2013,5/12/17,Not Fully Investigated,1,1,54098
2013,5/12/17,Not Fully Investigated,1,1,54099
2013,5/12/17,Not Fully Investigated,1,1,54100
2013,5/12/17,Not Fully Investigated,1,1,54101
2013,5/12/17,Not Fully Investigated,1,1,54104
2013,5/12/17,Not Fully Investigated,1,1,54106
2013,5/12/17,Not Fully Investigated,1,1,54107
2013,5/12/17,Not Fully Investigated,1,1,54108
2013,5/12/17,Not Fully Investigated,1,1,54111
2013,5/12/17,Not Fully Investigated,1,1,54112
2013,5/12/17,Not Fully Investigated,1,1,54113
2013,5/12/17,Not Fully Investigated,1,1,54115
2013,5/12/17,Not Fully Investigated,1,1,54116
2013,5/12/17,Not Fully Investigated,1,1,54117
2013,5/12/17,Not Fully Investigated,1,1,54118
2013,5/12/17,Not Fully Investigated,1,1,54123
2013,5/12/17,Not Fully Investigated,1,1,54125
2013,5/12/17,Not Fully Investigated,1,1,54126
2013,5/12/17,Not Fully Investigated,1,1,54127
2013,5/12/17,Not Fully Investigated,1,1,54128
2013,5/12/17,Not Fully Investigated,1,1,54129
2013,5/12/17,Not Fully Investigated,1,1,54130
2013,5/12/17,Not Fully Investigated,1,1,54131
2013,5/12/17,Not Fully Investigated,1,1,54132
2013,5/12/17,Not Fully Investigated,1,1,54133
2013,5/12/17,Not Fully Investigated,1,1,54135
2013,5/12/17,Not Fully Investigated,1,1,54136
2013,5/12/17,Not Fully Investigated,1,1,54137
2013,5/12/17,Not Fully Investigated,1,1,54138
2013,5/12/17,Not Fully Investigated,1,1,54139
2013,5/12/17,Not Fully Investigated,1,1,54140
2013,5/12/17,Not Fully Investigated,1,1,54142
2013,5/12/17,Not Fully Investigated,1,1,54143
2013,5/12/17,Not Fully Investigated,1,1,54146
2013,5/12/17,Not Fully Investigated,1,1,54147
2013,5/12/17,Not Fully Investigated,1,1,54148
2013,5/12/17,Not Fully Investigated,1,1,54149
2013,5/12/17,Not Fully Investigated,1,1,54151
2013,5/12/17,Not Fully Investigated,1,1,54153
2013,5/12/17,Not Fully Investigated,1,1,54155
2013,5/12/17,Not Fully Investigated,1,1,54157
2013,5/12/17,Not Fully Investigated,1,1,54160
2013,5/12/17,Not Fully Investigated,1,1,54161
2013,5/12/17,Not Fully Investigated,1,1,54162
2013,5/12/17,Not Fully Investigated,1,1,54163
2013,5/12/17,Not Fully Investigated,1,1,54164
2013,5/12/17,Not Fully Investigated,1,1,54166
2013,5/12/17,Not Fully Investigated,1,1,54168
2013,5/12/17,Not Fully Investigated,1,1,54169
2013,5/12/17,Not Fully Investigated,1,1,54170
2013,5/12/17,Not Fully Investigated,1,1,54171
2013,5/12/17,Not Fully Investigated,1,1,54172
2013,5/12/17,Not Fully Investigated,1,1,54174
2013,5/12/17,Not Fully Investigated,1,1,54175
2013,5/12/17,Not Fully Investigated,1,1,54180
2013,5/12/17,Not Fully Investigated,1,1,54182
2013,5/12/17,Not Fully Investigated,1,1,54183
2013,5/12/17,Not Fully Investigated,1,1,54185
2013,5/12/17,Not Fully Investigated,1,1,54187
2013,5/12/17,Not Fully Investigated,1,1,54189
2013,5/12/17,Not Fully Investigated,1,1,54190
2013,5/12/17,Not Fully Investigated,1,1,54192
2013,5/12/17,Not Fully Investigated,1,1,54197
2013,5/12/17,Not Fully Investigated,1,1,54198
2013,5/12/17,Not Fully Investigated,1,1,54199
2013,5/12/17,Not Fully Investigated,1,1,54200
2013,5/12/17,Not Fully Investigated,1,1,54203
2013,5/12/17,Not Fully Investigated,1,1,54204
2013,5/12/17,Not Fully Investigated,1,1,54205
2013,5/12/17,Not Fully Investigated,1,1,54207
2013,5/12/17,Not Fully Investigated,1,1,54209
2013,5/12/17,Not Fully Investigated,1,1,54211
2013,5/12/17,Not Fully Investigated,1,1,54212
2013,5/12/17,Not Fully Investigated,1,1,54214
2013,5/12/17,Not Fully Investigated,1,1,54216
2013,5/12/17,Not Fully Investigated,1,1,54217
2013,5/12/17,Not Fully Investigated,1,1,54220
2013,5/12/17,Not Fully Investigated,1,1,54221
2013,5/12/17,Not Fully Investigated,1,1,54224
2013,5/12/17,Not Fully Investigated,1,1,54226
2013,5/12/17,Not Fully Investigated,1,1,54228
2013,5/12/17,Not Fully Investigated,1,1,54229
2013,5/12/17,Not Fully Investigated,1,1,54233
2013,5/12/17,Not Fully Investigated,1,1,54234
2013,5/12/17,Not Fully Investigated,1,1,54236
2013,5/12/17,Not Fully Investigated,1,1,54238
2013,5/12/17,Not Fully Investigated,1,1,54241
2013,5/12/17,Not Fully Investigated,1,1,54242
2013,5/12/17,Not Fully Investigated,1,1,54244
2013,5/12/17,Not Fully Investigated,1,1,54245
2013,5/12/17,Not Fully Investigated,1,1,54246
2013,5/12/17,Not Fully Investigated,1,1,54249
2013,5/12/17,Not Fully Investigated,1,1,54250
2013,5/12/17,Not Fully Investigated,1,1,54251
2013,5/12/17,Not Fully Investigated,1,1,54252
2013,5/12/17,Not Fully Investigated,1,1,54253
2013,5/12/17,Not Fully Investigated,1,1,54254
2013,5/12/17,Not Fully Investigated,1,1,54256
2013,5/12/17,Not Fully Investigated,1,1,54257
2013,5/12/17,Not Fully Investigated,1,1,54259
2013,5/12/17,Not Fully Investigated,1,1,54262
2013,5/12/17,Not Fully Investigated,1,1,54265
2013,5/12/17,Not Fully Investigated,1,1,54267
2013,5/12/17,Not Fully Investigated,1,1,54268
2013,5/12/17,Not Fully Investigated,1,1,54270
2013,5/12/17,Not Fully Investigated,1,1,54271
2013,5/12/17,Not Fully Investigated,1,1,54276
2013,5/12/17,Not Fully Investigated,1,1,54277
2013,5/12/17,Not Fully Investigated,1,1,54279
2013,5/12/17,Not Fully Investigated,1,1,54280
2013,5/12/17,Not Fully Investigated,1,1,54281
2013,5/12/17,Not Fully Investigated,1,1,54283
2013,5/12/17,Not Fully Investigated,1,1,54284
2013,5/12/17,Not Fully Investigated,1,1,54285
2013,5/12/17,Not Fully Investigated,1,1,54288
2013,5/12/17,Not Fully Investigated,1,1,54289
2013,5/12/17,Not Fully Investigated,1,1,54292
2013,5/12/17,Not Fully Investigated,1,1,54293
2013,5/12/17,Not Fully Investigated,1,1,54297
2013,5/12/17,Not Fully Investigated,1,1,54298
2013,5/12/17,Not Fully Investigated,1,1,54300
2013,5/12/17,Not Fully Investigated,1,1,54303
2013,5/12/17,Not Fully Investigated,1,1,54304
2013,5/12/17,Not Fully Investigated,1,1,54305
2013,5/12/17,Not Fully Investigated,1,1,54307
2013,5/12/17,Not Fully Investigated,1,1,54308
2013,5/12/17,Not Fully Investigated,1,1,54311
2013,5/12/17,Not Fully Investigated,1,1,54313
2013,5/12/17,Not Fully Investigated,1,1,54314
2013,5/12/17,Not Fully Investigated,1,1,54315
2013,5/12/17,Not Fully Investigated,1,1,54316
2013,5/12/17,Not Fully Investigated,1,1,54317
2013,5/12/17,Not Fully Investigated,1,1,54319
2013,5/12/17,Not Fully Investigated,1,1,54321
2013,5/12/17,Not Fully Investigated,1,1,54322
2013,5/12/17,Not Fully Investigated,1,1,54323
2013,5/12/17,Not Fully Investigated,1,1,54328
2013,5/12/17,Not Fully Investigated,1,1,54329
2013,5/12/17,Not Fully Investigated,1,1,54330
2013,5/12/17,Not Fully Investigated,1,1,54333
2013,5/12/17,Not Fully Investigated,1,1,54334
2013,5/12/17,Not Fully Investigated,1,1,54336
2013,5/12/17,Not Fully Investigated,1,1,54338
2013,5/12/17,Not Fully Investigated,1,1,54340
2013,5/12/17,Not Fully Investigated,1,1,54341
2013,5/12/17,Not Fully Investigated,1,1,54345
2013,5/12/17,Not Fully Investigated,1,1,54346
2013,5/12/17,Not Fully Investigated,1,1,54348
2013,5/12/17,Not Fully Investigated,1,1,54349
2013,5/12/17,Not Fully Investigated,1,1,54352
2013,5/12/17,Not Fully Investigated,1,1,54353
2013,5/12/17,Not Fully Investigated,1,1,54354
2013,5/12/17,Not Fully Investigated,1,1,54357
2013,5/12/17,Not Fully Investigated,1,1,54360
2013,5/12/17,Not Fully Investigated,1,1,54361
2013,5/12/17,Not Fully Investigated,1,1,54369
2013,5/12/17,Not Fully Investigated,1,1,54377
2013,5/12/17,Not Fully Investigated,1,1,54378
2013,5/12/17,Not Fully Investigated,1,1,54379
2013,5/12/17,Not Fully Investigated,1,1,54385
2013,5/12/17,Not Fully Investigated,1,1,54388
2013,5/12/17,Not Fully Investigated,1,1,54389
2013,5/12/17,Not Fully Investigated,1,1,54394
2013,5/12/17,Not Fully Investigated,1,1,54397
2013,5/12/17,Not Fully Investigated,1,1,54398
2013,5/12/17,Not Fully Investigated,1,1,54401
2013,5/12/17,Not Fully Investigated,1,1,54402
2013,5/12/17,Not Fully Investigated,1,1,54404
2013,5/12/17,Not Fully Investigated,1,1,54407
2013,5/12/17,Not Fully Investigated,1,1,54409
2013,5/12/17,Not Fully Investigated,1,1,54410
2013,5/12/17,Not Fully Investigated,1,1,54414
2013,5/12/17,Not Fully Investigated,1,1,54415
2013,5/12/17,Not Fully Investigated,1,1,54419
2013,5/12/17,Not Fully Investigated,1,1,54421
2013,5/12/17,Not Fully Investigated,1,1,54423
2013,5/12/17,Not Fully Investigated,1,1,54425
2013,5/12/17,Not Fully Investigated,1,1,54426
2013,5/12/17,Not Fully Investigated,1,1,54428
2013,5/12/17,Not Fully Investigated,1,1,54429
2013,5/12/17,Not Fully Investigated,1,1,54430
2013,5/12/17,Not Fully Investigated,1,1,54431
2013,5/12/17,Not Fully Investigated,1,1,54434
2013,5/12/17,Not Fully Investigated,1,1,54435
2013,5/12/17,Not Fully Investigated,1,1,54436
2013,5/12/17,Not Fully Investigated,1,1,54438
2013,5/12/17,Not Fully Investigated,1,1,54439
2013,5/12/17,Not Fully Investigated,1,1,54440
2013,5/12/17,Not Fully Investigated,1,1,54442
2013,5/12/17,Not Fully Investigated,1,1,54445
2013,5/12/17,Not Fully Investigated,1,1,54446
2013,5/12/17,Not Fully Investigated,1,1,54447
2013,5/12/17,Not Fully Investigated,1,1,54448
2013,5/12/17,Not Fully Investigated,1,1,54451
2013,5/12/17,Not Fully Investigated,1,1,54452
2013,5/12/17,Not Fully Investigated,1,1,54453
2013,5/12/17,Not Fully Investigated,1,1,54454
2013,5/12/17,Not Fully Investigated,1,1,54455
2013,5/12/17,Not Fully Investigated,1,1,54456
2013,5/12/17,Not Fully Investigated,1,1,54457
2013,5/12/17,Not Fully Investigated,1,1,54458
2013,5/12/17,Not Fully Investigated,1,1,54463
2013,5/12/17,Not Fully Investigated,1,1,54468
2013,5/12/17,Not Fully Investigated,1,1,54469
2013,5/12/17,Not Fully Investigated,1,1,54471
2013,5/12/17,Not Fully Investigated,1,1,54476
2013,5/12/17,Not Fully Investigated,1,1,54477
2013,5/12/17,Not Fully Investigated,1,1,54479
2013,5/12/17,Not Fully Investigated,1,1,54481
2013,5/12/17,Not Fully Investigated,1,1,54482
2013,5/12/17,Not Fully Investigated,1,1,54495
2013,5/12/17,Not Fully Investigated,1,1,54501
2013,5/12/17,Not Fully Investigated,1,1,54504
2013,5/12/17,Not Fully Investigated,1,1,54509
2013,5/12/17,Not Fully Investigated,1,1,54514
2013,5/12/17,Not Fully Investigated,1,1,54515
2013,5/12/17,Not Fully Investigated,1,1,54516
2013,5/12/17,Not Fully Investigated,1,1,54517
2013,5/12/17,Not Fully Investigated,1,1,54518
2013,5/12/17,Not Fully Investigated,1,1,54520
2013,5/12/17,Not Fully Investigated,1,1,54527
2013,5/12/17,Not Fully Investigated,1,1,54528
2013,5/12/17,Not Fully Investigated,1,1,54529
2013,5/12/17,Not Fully Investigated,1,1,54530
2013,5/12/17,Not Fully Investigated,1,1,54531
2013,5/12/17,Not Fully Investigated,1,1,54533
2013,5/12/17,Not Fully Investigated,1,1,54534
2013,5/12/17,Not Fully Investigated,1,1,54535
2013,5/12/17,Not Fully Investigated,1,1,54536
2013,5/12/17,Not Fully Investigated,1,1,54537
2013,5/12/17,Not Fully Investigated,1,1,54538
2013,5/12/17,Not Fully Investigated,1,1,54539
2013,5/12/17,Not Fully Investigated,1,1,54540
2013,5/12/17,Not Fully Investigated,1,1,54541
2013,5/12/17,Not Fully Investigated,1,1,54542
2013,5/12/17,Not Fully Investigated,1,1,54546
2013,5/12/17,Not Fully Investigated,1,1,54549
2013,5/12/17,Not Fully Investigated,1,1,54553
2013,5/12/17,Not Fully Investigated,1,1,54556
2013,5/12/17,Not Fully Investigated,1,1,54558
2013,5/12/17,Not Fully Investigated,1,1,54561
2013,5/12/17,Not Fully Investigated,1,1,54564
2013,5/12/17,Not Fully Investigated,1,1,54569
2013,5/12/17,Not Fully Investigated,1,1,54572
2013,5/12/17,Not Fully Investigated,1,1,54574
2013,5/12/17,Not Fully Investigated,1,1,54576
2013,5/12/17,Not Fully Investigated,1,1,54577
2013,5/12/17,Not Fully Investigated,1,1,54581
2013,5/12/17,Not Fully Investigated,1,1,54582
2013,5/12/17,Not Fully Investigated,1,1,54583
2013,5/12/17,Not Fully Investigated,1,1,54584
2013,5/12/17,Not Fully Investigated,1,1,54585
2013,5/12/17,Not Fully Investigated,1,1,54586
2013,5/12/17,Not Fully Investigated,1,1,54588
2013,5/12/17,Not Fully Investigated,1,1,54592
2013,5/12/17,Not Fully Investigated,1,1,54593
2013,5/12/17,Not Fully Investigated,1,1,54594
2013,5/12/17,Not Fully Investigated,1,1,54595
2013,5/12/17,Not Fully Investigated,1,1,54596
2013,5/12/17,Not Fully Investigated,1,1,54597
2013,5/12/17,Not Fully Investigated,1,1,54599
2013,5/12/17,Not Fully Investigated,1,1,54600
2013,5/12/17,Not Fully Investigated,1,1,54601
2013,5/12/17,Not Fully Investigated,1,1,54602
2013,5/12/17,Not Fully Investigated,1,1,54604
2013,5/12/17,Not Fully Investigated,1,1,54605
2013,5/12/17,Not Fully Investigated,1,1,54610
2013,5/12/17,Not Fully Investigated,1,1,54614
2013,5/12/17,Not Fully Investigated,1,1,54615
2013,5/12/17,Not Fully Investigated,1,1,54618
2013,5/12/17,Not Fully Investigated,1,1,54619
2013,5/12/17,Not Fully Investigated,1,1,54622
2013,5/12/17,Not Fully Investigated,1,1,54623
2013,5/12/17,Not Fully Investigated,1,1,54624
2013,5/12/17,Not Fully Investigated,1,1,54625
2013,5/12/17,Not Fully Investigated,1,1,54626
