Boro Desc,Boro Id,CCRB Received Year,DateStamp,Number of Records,Uniq Id
Manhattan,1,2007,5/12/17,1,7211
Manhattan,1,2007,5/12/17,1,7215
Manhattan,1,2007,5/12/17,1,7345
Manhattan,1,2007,5/12/17,1,7348
Manhattan,1,2007,5/12/17,1,7350
Manhattan,1,2007,5/12/17,1,7351
Manhattan,1,2007,5/12/17,1,7352
Manhattan,1,2007,5/12/17,1,7353
Manhattan,1,2007,5/12/17,1,7354
Manhattan,1,2007,5/12/17,1,7357
Manhattan,1,2007,5/12/17,1,7358
Manhattan,1,2007,5/12/17,1,7359
Manhattan,1,2007,5/12/17,1,7360
Manhattan,1,2007,5/12/17,1,7363
Manhattan,1,2007,5/12/17,1,7364
Manhattan,1,2007,5/12/17,1,7373
Manhattan,1,2007,5/12/17,1,7375
Manhattan,1,2007,5/12/17,1,7394
Manhattan,1,2007,5/12/17,1,7399
Manhattan,1,2007,5/12/17,1,7404
Manhattan,1,2007,5/12/17,1,7405
Manhattan,1,2007,5/12/17,1,7406
Manhattan,1,2007,5/12/17,1,7407
Manhattan,1,2007,5/12/17,1,7417
Manhattan,1,2007,5/12/17,1,7421
Manhattan,1,2007,5/12/17,1,7427
Manhattan,1,2007,5/12/17,1,7437
Manhattan,1,2007,5/12/17,1,7443
Manhattan,1,2007,5/12/17,1,7446
Manhattan,1,2007,5/12/17,1,7450
Manhattan,1,2007,5/12/17,1,7454
Manhattan,1,2007,5/12/17,1,7462
Manhattan,1,2007,5/12/17,1,7475
Manhattan,1,2007,5/12/17,1,7476
Manhattan,1,2007,5/12/17,1,7479
Manhattan,1,2007,5/12/17,1,7483
Manhattan,1,2007,5/12/17,1,7488
Manhattan,1,2007,5/12/17,1,7490
Manhattan,1,2007,5/12/17,1,7491
Manhattan,1,2007,5/12/17,1,7492
Manhattan,1,2007,5/12/17,1,7498
Manhattan,1,2007,5/12/17,1,7502
Manhattan,1,2007,5/12/17,1,7504
Manhattan,1,2007,5/12/17,1,7508
Manhattan,1,2007,5/12/17,1,7509
Manhattan,1,2007,5/12/17,1,7513
Manhattan,1,2007,5/12/17,1,7515
Manhattan,1,2007,5/12/17,1,7521
Manhattan,1,2007,5/12/17,1,7522
Manhattan,1,2007,5/12/17,1,7534
Manhattan,1,2007,5/12/17,1,7537
Manhattan,1,2007,5/12/17,1,7552
Manhattan,1,2007,5/12/17,1,7553
Manhattan,1,2007,5/12/17,1,7556
Manhattan,1,2007,5/12/17,1,7557
Manhattan,1,2007,5/12/17,1,7560
Manhattan,1,2007,5/12/17,1,7564
Manhattan,1,2007,5/12/17,1,7566
Manhattan,1,2007,5/12/17,1,7567
Manhattan,1,2007,5/12/17,1,7568
Manhattan,1,2007,5/12/17,1,7573
Manhattan,1,2007,5/12/17,1,7574
Manhattan,1,2007,5/12/17,1,7576
Manhattan,1,2007,5/12/17,1,7582
Manhattan,1,2007,5/12/17,1,7586
Manhattan,1,2007,5/12/17,1,7610
Manhattan,1,2007,5/12/17,1,7613
Manhattan,1,2007,5/12/17,1,7616
Manhattan,1,2007,5/12/17,1,7621
Manhattan,1,2007,5/12/17,1,7624
Manhattan,1,2007,5/12/17,1,7627
Manhattan,1,2007,5/12/17,1,7633
Manhattan,1,2007,5/12/17,1,7634
Manhattan,1,2007,5/12/17,1,7636
Manhattan,1,2007,5/12/17,1,7637
Manhattan,1,2007,5/12/17,1,7645
Manhattan,1,2007,5/12/17,1,7653
Manhattan,1,2007,5/12/17,1,7656
Manhattan,1,2007,5/12/17,1,7657
Manhattan,1,2007,5/12/17,1,7661
Manhattan,1,2007,5/12/17,1,7666
Manhattan,1,2007,5/12/17,1,7667
Manhattan,1,2007,5/12/17,1,7668
Manhattan,1,2007,5/12/17,1,7671
Manhattan,1,2007,5/12/17,1,7672
Manhattan,1,2007,5/12/17,1,7678
Manhattan,1,2007,5/12/17,1,7679
Manhattan,1,2007,5/12/17,1,7684
Manhattan,1,2007,5/12/17,1,7687
Manhattan,1,2007,5/12/17,1,7689
Manhattan,1,2007,5/12/17,1,7694
Manhattan,1,2007,5/12/17,1,7695
Manhattan,1,2007,5/12/17,1,7706
Manhattan,1,2007,5/12/17,1,7822
Manhattan,1,2007,5/12/17,1,7826
Manhattan,1,2007,5/12/17,1,7829
Manhattan,1,2007,5/12/17,1,7833
Manhattan,1,2007,5/12/17,1,7836
Manhattan,1,2007,5/12/17,1,7838
Manhattan,1,2007,5/12/17,1,7843
Manhattan,1,2007,5/12/17,1,7845
Manhattan,1,2007,5/12/17,1,7885
Manhattan,1,2007,5/12/17,1,7894
Manhattan,1,2007,5/12/17,1,7895
Manhattan,1,2007,5/12/17,1,7896
Manhattan,1,2007,5/12/17,1,7897
Manhattan,1,2007,5/12/17,1,7901
Manhattan,1,2007,5/12/17,1,7902
Manhattan,1,2007,5/12/17,1,7905
Manhattan,1,2007,5/12/17,1,7915
Manhattan,1,2007,5/12/17,1,7917
Manhattan,1,2007,5/12/17,1,7921
Manhattan,1,2007,5/12/17,1,7930
Manhattan,1,2007,5/12/17,1,7932
Manhattan,1,2007,5/12/17,1,7935
Manhattan,1,2007,5/12/17,1,7938
Manhattan,1,2007,5/12/17,1,7939
Manhattan,1,2007,5/12/17,1,7941
Manhattan,1,2007,5/12/17,1,7942
Manhattan,1,2007,5/12/17,1,7948
Manhattan,1,2007,5/12/17,1,7955
Manhattan,1,2007,5/12/17,1,7957
Manhattan,1,2007,5/12/17,1,7965
Manhattan,1,2007,5/12/17,1,7968
Manhattan,1,2007,5/12/17,1,7990
Manhattan,1,2007,5/12/17,1,7998
Manhattan,1,2007,5/12/17,1,7999
Manhattan,1,2007,5/12/17,1,8000
Manhattan,1,2007,5/12/17,1,8005
Manhattan,1,2007,5/12/17,1,8006
Manhattan,1,2007,5/12/17,1,8012
Manhattan,1,2007,5/12/17,1,8013
Manhattan,1,2007,5/12/17,1,8018
Manhattan,1,2007,5/12/17,1,8023
Manhattan,1,2007,5/12/17,1,8024
Manhattan,1,2007,5/12/17,1,8030
Manhattan,1,2007,5/12/17,1,8034
Manhattan,1,2007,5/12/17,1,8039
Manhattan,1,2007,5/12/17,1,8040
Manhattan,1,2007,5/12/17,1,8043
Manhattan,1,2007,5/12/17,1,8046
Manhattan,1,2007,5/12/17,1,8047
Manhattan,1,2007,5/12/17,1,8053
Manhattan,1,2007,5/12/17,1,8058
Manhattan,1,2007,5/12/17,1,8064
Manhattan,1,2007,5/12/17,1,8065
Manhattan,1,2007,5/12/17,1,8070
Manhattan,1,2007,5/12/17,1,8076
Manhattan,1,2007,5/12/17,1,8077
Manhattan,1,2007,5/12/17,1,8078
Manhattan,1,2007,5/12/17,1,8080
Manhattan,1,2007,5/12/17,1,8083
Manhattan,1,2007,5/12/17,1,8091
Manhattan,1,2007,5/12/17,1,8130
Manhattan,1,2007,5/12/17,1,8131
Manhattan,1,2007,5/12/17,1,8132
Manhattan,1,2007,5/12/17,1,8148
Manhattan,1,2007,5/12/17,1,8149
Manhattan,1,2007,5/12/17,1,8153
Manhattan,1,2007,5/12/17,1,8154
Manhattan,1,2007,5/12/17,1,8161
Manhattan,1,2007,5/12/17,1,8170
Manhattan,1,2007,5/12/17,1,8172
Manhattan,1,2007,5/12/17,1,8174
Manhattan,1,2007,5/12/17,1,8175
Manhattan,1,2007,5/12/17,1,8181
Manhattan,1,2007,5/12/17,1,8182
Manhattan,1,2007,5/12/17,1,8201
Manhattan,1,2007,5/12/17,1,8202
Manhattan,1,2007,5/12/17,1,8213
Manhattan,1,2007,5/12/17,1,8264
Manhattan,1,2007,5/12/17,1,8272
Manhattan,1,2007,5/12/17,1,8276
Manhattan,1,2007,5/12/17,1,8277
Manhattan,1,2007,5/12/17,1,8280
Manhattan,1,2007,5/12/17,1,8298
Manhattan,1,2007,5/12/17,1,8303
Manhattan,1,2007,5/12/17,1,8305
Manhattan,1,2007,5/12/17,1,8306
Manhattan,1,2007,5/12/17,1,8311
Manhattan,1,2007,5/12/17,1,8315
Manhattan,1,2007,5/12/17,1,8323
Manhattan,1,2007,5/12/17,1,8324
Manhattan,1,2007,5/12/17,1,8325
Manhattan,1,2007,5/12/17,1,8326
Manhattan,1,2007,5/12/17,1,8330
Manhattan,1,2007,5/12/17,1,8333
Manhattan,1,2007,5/12/17,1,8339
Manhattan,1,2007,5/12/17,1,8409
Manhattan,1,2007,5/12/17,1,8411
Manhattan,1,2007,5/12/17,1,8414
Manhattan,1,2007,5/12/17,1,8415
Manhattan,1,2007,5/12/17,1,8417
Manhattan,1,2007,5/12/17,1,8418
Manhattan,1,2007,5/12/17,1,8420
Manhattan,1,2007,5/12/17,1,8422
Manhattan,1,2007,5/12/17,1,8424
Manhattan,1,2007,5/12/17,1,8426
Manhattan,1,2007,5/12/17,1,8434
Manhattan,1,2007,5/12/17,1,8435
Manhattan,1,2007,5/12/17,1,8445
Manhattan,1,2007,5/12/17,1,8446
Manhattan,1,2007,5/12/17,1,8455
Manhattan,1,2007,5/12/17,1,8459
Manhattan,1,2007,5/12/17,1,8463
Manhattan,1,2007,5/12/17,1,8509
Manhattan,1,2007,5/12/17,1,8510
Manhattan,1,2007,5/12/17,1,8512
Manhattan,1,2007,5/12/17,1,8517
Manhattan,1,2007,5/12/17,1,8526
Manhattan,1,2007,5/12/17,1,8534
Manhattan,1,2007,5/12/17,1,8538
Manhattan,1,2007,5/12/17,1,8539
Manhattan,1,2007,5/12/17,1,8540
Manhattan,1,2007,5/12/17,1,8542
Manhattan,1,2007,5/12/17,1,8543
Manhattan,1,2007,5/12/17,1,8549
Manhattan,1,2007,5/12/17,1,8557
Manhattan,1,2007,5/12/17,1,8561
Manhattan,1,2007,5/12/17,1,8563
Manhattan,1,2007,5/12/17,1,8577
Manhattan,1,2007,5/12/17,1,8578
Manhattan,1,2007,5/12/17,1,8582
Manhattan,1,2007,5/12/17,1,8598
Manhattan,1,2007,5/12/17,1,8599
Manhattan,1,2007,5/12/17,1,8605
Manhattan,1,2007,5/12/17,1,8609
Manhattan,1,2007,5/12/17,1,8616
Manhattan,1,2007,5/12/17,1,8617
Manhattan,1,2007,5/12/17,1,8618
Manhattan,1,2007,5/12/17,1,8619
Manhattan,1,2007,5/12/17,1,8624
Manhattan,1,2007,5/12/17,1,8625
Manhattan,1,2007,5/12/17,1,8627
Manhattan,1,2007,5/12/17,1,8635
Manhattan,1,2007,5/12/17,1,8648
Manhattan,1,2007,5/12/17,1,8659
Manhattan,1,2007,5/12/17,1,8661
Manhattan,1,2007,5/12/17,1,8668
Manhattan,1,2007,5/12/17,1,8672
Manhattan,1,2007,5/12/17,1,8674
Manhattan,1,2007,5/12/17,1,8678
Manhattan,1,2007,5/12/17,1,8686
Manhattan,1,2007,5/12/17,1,8688
Manhattan,1,2007,5/12/17,1,8698
Manhattan,1,2007,5/12/17,1,8701
Manhattan,1,2007,5/12/17,1,8704
Manhattan,1,2007,5/12/17,1,8707
Manhattan,1,2007,5/12/17,1,8714
Manhattan,1,2007,5/12/17,1,8716
Manhattan,1,2007,5/12/17,1,8719
Manhattan,1,2007,5/12/17,1,8722
Manhattan,1,2007,5/12/17,1,8726
Manhattan,1,2007,5/12/17,1,8728
Manhattan,1,2007,5/12/17,1,8733
Manhattan,1,2007,5/12/17,1,8734
Manhattan,1,2007,5/12/17,1,8743
Manhattan,1,2007,5/12/17,1,8750
Manhattan,1,2007,5/12/17,1,8751
Manhattan,1,2007,5/12/17,1,8752
Manhattan,1,2007,5/12/17,1,8754
Manhattan,1,2007,5/12/17,1,8757
Manhattan,1,2007,5/12/17,1,8758
Manhattan,1,2007,5/12/17,1,8759
Manhattan,1,2007,5/12/17,1,8768
Manhattan,1,2007,5/12/17,1,8769
Manhattan,1,2007,5/12/17,1,8774
Manhattan,1,2007,5/12/17,1,8777
Manhattan,1,2007,5/12/17,1,8778
Manhattan,1,2007,5/12/17,1,8779
Manhattan,1,2007,5/12/17,1,8782
Manhattan,1,2007,5/12/17,1,8785
Manhattan,1,2007,5/12/17,1,8793
Manhattan,1,2007,5/12/17,1,8795
Manhattan,1,2007,5/12/17,1,8796
Manhattan,1,2007,5/12/17,1,8797
Manhattan,1,2007,5/12/17,1,8803
Manhattan,1,2007,5/12/17,1,8804
Manhattan,1,2007,5/12/17,1,8805
Manhattan,1,2007,5/12/17,1,8809
Manhattan,1,2007,5/12/17,1,8810
Manhattan,1,2007,5/12/17,1,8815
Manhattan,1,2007,5/12/17,1,8817
Manhattan,1,2007,5/12/17,1,8819
Manhattan,1,2007,5/12/17,1,8826
Manhattan,1,2007,5/12/17,1,8832
Manhattan,1,2007,5/12/17,1,8835
Manhattan,1,2007,5/12/17,1,8837
Manhattan,1,2007,5/12/17,1,8838
Manhattan,1,2007,5/12/17,1,8839
Manhattan,1,2007,5/12/17,1,8841
Manhattan,1,2007,5/12/17,1,8844
Manhattan,1,2007,5/12/17,1,8849
Manhattan,1,2007,5/12/17,1,8861
Manhattan,1,2007,5/12/17,1,8863
Manhattan,1,2007,5/12/17,1,8864
Manhattan,1,2007,5/12/17,1,8866
Manhattan,1,2007,5/12/17,1,8869
Manhattan,1,2007,5/12/17,1,8890
Manhattan,1,2007,5/12/17,1,8892
Manhattan,1,2007,5/12/17,1,8896
Manhattan,1,2007,5/12/17,1,8902
Manhattan,1,2007,5/12/17,1,8903
Manhattan,1,2007,5/12/17,1,8904
Manhattan,1,2007,5/12/17,1,8905
Manhattan,1,2007,5/12/17,1,8907
Manhattan,1,2007,5/12/17,1,8917
Manhattan,1,2007,5/12/17,1,8918
Manhattan,1,2007,5/12/17,1,8932
Manhattan,1,2007,5/12/17,1,8934
Manhattan,1,2007,5/12/17,1,8942
Manhattan,1,2007,5/12/17,1,8944
Manhattan,1,2007,5/12/17,1,8961
Manhattan,1,2007,5/12/17,1,9012
Manhattan,1,2007,5/12/17,1,9013
Manhattan,1,2007,5/12/17,1,9015
Manhattan,1,2007,5/12/17,1,9016
Manhattan,1,2007,5/12/17,1,9020
Manhattan,1,2007,5/12/17,1,9031
Manhattan,1,2007,5/12/17,1,9041
Manhattan,1,2007,5/12/17,1,9043
Manhattan,1,2007,5/12/17,1,9044
Manhattan,1,2007,5/12/17,1,9046
Manhattan,1,2007,5/12/17,1,9051
Manhattan,1,2007,5/12/17,1,9057
Manhattan,1,2007,5/12/17,1,9065
Manhattan,1,2007,5/12/17,1,9071
Manhattan,1,2007,5/12/17,1,9077
Manhattan,1,2007,5/12/17,1,9078
Manhattan,1,2007,5/12/17,1,9081
Manhattan,1,2007,5/12/17,1,9127
Manhattan,1,2007,5/12/17,1,9128
Manhattan,1,2007,5/12/17,1,9133
Manhattan,1,2007,5/12/17,1,9148
Manhattan,1,2007,5/12/17,1,9153
Manhattan,1,2007,5/12/17,1,9155
Manhattan,1,2007,5/12/17,1,9165
Manhattan,1,2007,5/12/17,1,9181
Manhattan,1,2007,5/12/17,1,9188
Manhattan,1,2007,5/12/17,1,9191
Manhattan,1,2007,5/12/17,1,9197
Manhattan,1,2007,5/12/17,1,9201
Manhattan,1,2007,5/12/17,1,9204
Manhattan,1,2007,5/12/17,1,9206
Manhattan,1,2007,5/12/17,1,9211
Manhattan,1,2007,5/12/17,1,9217
Manhattan,1,2007,5/12/17,1,9228
Manhattan,1,2007,5/12/17,1,9229
Manhattan,1,2007,5/12/17,1,9234
Manhattan,1,2007,5/12/17,1,9236
Manhattan,1,2007,5/12/17,1,9242
Manhattan,1,2007,5/12/17,1,9244
Manhattan,1,2007,5/12/17,1,9247
Manhattan,1,2007,5/12/17,1,9249
Manhattan,1,2007,5/12/17,1,9251
Manhattan,1,2007,5/12/17,1,9252
Manhattan,1,2007,5/12/17,1,9255
Manhattan,1,2007,5/12/17,1,9258
Manhattan,1,2007,5/12/17,1,9260
Manhattan,1,2007,5/12/17,1,9263
Manhattan,1,2007,5/12/17,1,9264
Manhattan,1,2007,5/12/17,1,9265
Manhattan,1,2007,5/12/17,1,9266
Manhattan,1,2007,5/12/17,1,9268
Manhattan,1,2007,5/12/17,1,9273
Manhattan,1,2007,5/12/17,1,9284
Manhattan,1,2007,5/12/17,1,9286
Manhattan,1,2007,5/12/17,1,9291
Manhattan,1,2007,5/12/17,1,9292
Manhattan,1,2007,5/12/17,1,9311
Manhattan,1,2007,5/12/17,1,9312
Manhattan,1,2007,5/12/17,1,9316
Manhattan,1,2007,5/12/17,1,9319
Manhattan,1,2007,5/12/17,1,9326
Manhattan,1,2007,5/12/17,1,9336
Manhattan,1,2007,5/12/17,1,9347
Manhattan,1,2007,5/12/17,1,9349
Manhattan,1,2007,5/12/17,1,9353
Manhattan,1,2007,5/12/17,1,9361
Manhattan,1,2007,5/12/17,1,9370
Manhattan,1,2007,5/12/17,1,9373
Manhattan,1,2007,5/12/17,1,9390
Manhattan,1,2007,5/12/17,1,9397
Manhattan,1,2007,5/12/17,1,9398
Manhattan,1,2007,5/12/17,1,9399
Manhattan,1,2007,5/12/17,1,9400
Manhattan,1,2007,5/12/17,1,9401
Manhattan,1,2007,5/12/17,1,9404
Manhattan,1,2007,5/12/17,1,9408
Manhattan,1,2007,5/12/17,1,9410
Manhattan,1,2007,5/12/17,1,9415
Manhattan,1,2007,5/12/17,1,9419
Manhattan,1,2007,5/12/17,1,9433
Manhattan,1,2007,5/12/17,1,9439
Manhattan,1,2007,5/12/17,1,9450
Manhattan,1,2007,5/12/17,1,9463
Manhattan,1,2007,5/12/17,1,9465
Manhattan,1,2007,5/12/17,1,9472
Manhattan,1,2007,5/12/17,1,9474
Manhattan,1,2007,5/12/17,1,9478
Manhattan,1,2007,5/12/17,1,9481
Manhattan,1,2007,5/12/17,1,9483
Manhattan,1,2007,5/12/17,1,9489
Manhattan,1,2007,5/12/17,1,9492
Manhattan,1,2007,5/12/17,1,9494
Manhattan,1,2007,5/12/17,1,9500
Manhattan,1,2007,5/12/17,1,9502
Manhattan,1,2007,5/12/17,1,9505
Manhattan,1,2007,5/12/17,1,9512
Manhattan,1,2007,5/12/17,1,9514
Manhattan,1,2007,5/12/17,1,9518
Manhattan,1,2007,5/12/17,1,9524
Manhattan,1,2007,5/12/17,1,9526
Manhattan,1,2007,5/12/17,1,9528
Manhattan,1,2007,5/12/17,1,9530
Manhattan,1,2007,5/12/17,1,9532
Manhattan,1,2007,5/12/17,1,9533
Manhattan,1,2007,5/12/17,1,9539
Manhattan,1,2007,5/12/17,1,9542
Manhattan,1,2007,5/12/17,1,9546
Manhattan,1,2007,5/12/17,1,9556
Manhattan,1,2007,5/12/17,1,9572
Manhattan,1,2007,5/12/17,1,9575
Manhattan,1,2007,5/12/17,1,9579
Manhattan,1,2007,5/12/17,1,9583
Manhattan,1,2007,5/12/17,1,9585
Manhattan,1,2007,5/12/17,1,9588
Manhattan,1,2007,5/12/17,1,9589
Manhattan,1,2007,5/12/17,1,9591
Manhattan,1,2007,5/12/17,1,9598
Manhattan,1,2007,5/12/17,1,9602
Manhattan,1,2007,5/12/17,1,9608
Manhattan,1,2007,5/12/17,1,9612
Manhattan,1,2007,5/12/17,1,9616
Manhattan,1,2007,5/12/17,1,9617
Manhattan,1,2007,5/12/17,1,9620
Manhattan,1,2007,5/12/17,1,9621
Manhattan,1,2007,5/12/17,1,9636
Manhattan,1,2007,5/12/17,1,9643
Manhattan,1,2007,5/12/17,1,9646
Manhattan,1,2007,5/12/17,1,9647
Manhattan,1,2007,5/12/17,1,9650
Manhattan,1,2007,5/12/17,1,9654
Manhattan,1,2007,5/12/17,1,9655
Manhattan,1,2007,5/12/17,1,9656
Manhattan,1,2007,5/12/17,1,9660
Manhattan,1,2007,5/12/17,1,9666
Manhattan,1,2007,5/12/17,1,9668
Manhattan,1,2007,5/12/17,1,9676
Manhattan,1,2007,5/12/17,1,9682
Manhattan,1,2007,5/12/17,1,9685
Manhattan,1,2007,5/12/17,1,9705
Manhattan,1,2007,5/12/17,1,9709
Manhattan,1,2007,5/12/17,1,9711
Manhattan,1,2007,5/12/17,1,9719
Manhattan,1,2007,5/12/17,1,9729
Manhattan,1,2007,5/12/17,1,9730
Manhattan,1,2007,5/12/17,1,9732
Manhattan,1,2007,5/12/17,1,9734
Manhattan,1,2007,5/12/17,1,9737
Manhattan,1,2007,5/12/17,1,9738
Manhattan,1,2007,5/12/17,1,9741
Manhattan,1,2007,5/12/17,1,9742
Manhattan,1,2007,5/12/17,1,9747
Manhattan,1,2007,5/12/17,1,9757
Manhattan,1,2007,5/12/17,1,9769
Manhattan,1,2007,5/12/17,1,9770
Manhattan,1,2007,5/12/17,1,9782
Manhattan,1,2007,5/12/17,1,9783
Manhattan,1,2007,5/12/17,1,9784
Manhattan,1,2007,5/12/17,1,9785
Manhattan,1,2007,5/12/17,1,9788
Manhattan,1,2007,5/12/17,1,9789
Manhattan,1,2007,5/12/17,1,9790
Manhattan,1,2007,5/12/17,1,9808
Manhattan,1,2007,5/12/17,1,9815
Manhattan,1,2007,5/12/17,1,9824
Manhattan,1,2007,5/12/17,1,9827
Manhattan,1,2007,5/12/17,1,9834
Manhattan,1,2007,5/12/17,1,9838
Manhattan,1,2007,5/12/17,1,9840
Manhattan,1,2007,5/12/17,1,9841
Manhattan,1,2007,5/12/17,1,9842
Manhattan,1,2007,5/12/17,1,9847
Manhattan,1,2007,5/12/17,1,9848
Manhattan,1,2007,5/12/17,1,9853
Manhattan,1,2007,5/12/17,1,9856
Manhattan,1,2007,5/12/17,1,9865
Manhattan,1,2007,5/12/17,1,9870
Manhattan,1,2007,5/12/17,1,9871
Manhattan,1,2007,5/12/17,1,9876
Manhattan,1,2007,5/12/17,1,9878
Manhattan,1,2007,5/12/17,1,9887
Manhattan,1,2007,5/12/17,1,9888
Manhattan,1,2007,5/12/17,1,9889
Manhattan,1,2007,5/12/17,1,9890
Manhattan,1,2007,5/12/17,1,9894
Manhattan,1,2007,5/12/17,1,9899
Manhattan,1,2007,5/12/17,1,9902
Manhattan,1,2007,5/12/17,1,9905
Manhattan,1,2007,5/12/17,1,9912
Manhattan,1,2007,5/12/17,1,9914
Manhattan,1,2007,5/12/17,1,9918
Manhattan,1,2007,5/12/17,1,9920
Manhattan,1,2007,5/12/17,1,9929
Manhattan,1,2007,5/12/17,1,9933
Manhattan,1,2007,5/12/17,1,9934
Manhattan,1,2007,5/12/17,1,9936
Manhattan,1,2007,5/12/17,1,9937
Manhattan,1,2007,5/12/17,1,9941
Manhattan,1,2007,5/12/17,1,9942
Manhattan,1,2007,5/12/17,1,9944
Manhattan,1,2007,5/12/17,1,9946
Manhattan,1,2007,5/12/17,1,9947
Manhattan,1,2007,5/12/17,1,9948
Manhattan,1,2007,5/12/17,1,9950
Manhattan,1,2007,5/12/17,1,9953
Manhattan,1,2007,5/12/17,1,9957
Manhattan,1,2007,5/12/17,1,9959
Manhattan,1,2007,5/12/17,1,9967
Manhattan,1,2007,5/12/17,1,9970
Manhattan,1,2007,5/12/17,1,9971
Manhattan,1,2007,5/12/17,1,9974
Manhattan,1,2007,5/12/17,1,9977
Manhattan,1,2007,5/12/17,1,9979
Manhattan,1,2007,5/12/17,1,9985
Manhattan,1,2007,5/12/17,1,9990
Manhattan,1,2007,5/12/17,1,10001
Manhattan,1,2007,5/12/17,1,10005
Manhattan,1,2007,5/12/17,1,10018
Manhattan,1,2007,5/12/17,1,10020
Manhattan,1,2007,5/12/17,1,10021
Manhattan,1,2007,5/12/17,1,10023
Manhattan,1,2007,5/12/17,1,10025
Manhattan,1,2007,5/12/17,1,10037
Manhattan,1,2007,5/12/17,1,10041
Manhattan,1,2007,5/12/17,1,10047
Manhattan,1,2007,5/12/17,1,10049
Manhattan,1,2007,5/12/17,1,10053
Manhattan,1,2007,5/12/17,1,10054
Manhattan,1,2007,5/12/17,1,10056
Manhattan,1,2007,5/12/17,1,10057
Manhattan,1,2007,5/12/17,1,10063
Manhattan,1,2007,5/12/17,1,10065
Manhattan,1,2007,5/12/17,1,10066
Manhattan,1,2007,5/12/17,1,10073
Manhattan,1,2007,5/12/17,1,10078
Manhattan,1,2007,5/12/17,1,10083
Manhattan,1,2007,5/12/17,1,10084
Manhattan,1,2007,5/12/17,1,10088
Manhattan,1,2007,5/12/17,1,10089
Manhattan,1,2007,5/12/17,1,10091
Manhattan,1,2007,5/12/17,1,10104
Manhattan,1,2007,5/12/17,1,10109
Manhattan,1,2007,5/12/17,1,10112
Manhattan,1,2007,5/12/17,1,10116
Manhattan,1,2007,5/12/17,1,10126
Manhattan,1,2007,5/12/17,1,10127
Manhattan,1,2007,5/12/17,1,10128
Manhattan,1,2007,5/12/17,1,10132
Manhattan,1,2007,5/12/17,1,10136
Manhattan,1,2007,5/12/17,1,10143
Manhattan,1,2007,5/12/17,1,10150
Manhattan,1,2007,5/12/17,1,10152
Manhattan,1,2007,5/12/17,1,10153
Manhattan,1,2007,5/12/17,1,10160
Manhattan,1,2007,5/12/17,1,10163
Manhattan,1,2007,5/12/17,1,10164
Manhattan,1,2007,5/12/17,1,10171
Manhattan,1,2007,5/12/17,1,10172
Manhattan,1,2007,5/12/17,1,10174
Manhattan,1,2007,5/12/17,1,10181
Manhattan,1,2007,5/12/17,1,10182
Manhattan,1,2007,5/12/17,1,10186
Manhattan,1,2007,5/12/17,1,10189
Manhattan,1,2007,5/12/17,1,10190
Manhattan,1,2007,5/12/17,1,10210
Manhattan,1,2007,5/12/17,1,10214
Manhattan,1,2007,5/12/17,1,10215
Manhattan,1,2007,5/12/17,1,10216
Manhattan,1,2007,5/12/17,1,10219
Manhattan,1,2007,5/12/17,1,10233
Manhattan,1,2007,5/12/17,1,10234
Manhattan,1,2007,5/12/17,1,10235
Manhattan,1,2007,5/12/17,1,10239
Manhattan,1,2007,5/12/17,1,10241
Manhattan,1,2007,5/12/17,1,10244
Manhattan,1,2007,5/12/17,1,10255
Manhattan,1,2007,5/12/17,1,10261
Manhattan,1,2007,5/12/17,1,10270
Manhattan,1,2007,5/12/17,1,10274
Manhattan,1,2007,5/12/17,1,10284
Manhattan,1,2007,5/12/17,1,10295
Manhattan,1,2007,5/12/17,1,10303
Manhattan,1,2007,5/12/17,1,10304
Manhattan,1,2007,5/12/17,1,10306
Manhattan,1,2007,5/12/17,1,10308
Manhattan,1,2007,5/12/17,1,10309
Manhattan,1,2007,5/12/17,1,10310
Manhattan,1,2007,5/12/17,1,10317
Manhattan,1,2007,5/12/17,1,10318
Manhattan,1,2007,5/12/17,1,10320
Manhattan,1,2007,5/12/17,1,10334
Manhattan,1,2007,5/12/17,1,10338
Manhattan,1,2007,5/12/17,1,10341
Manhattan,1,2007,5/12/17,1,10348
Manhattan,1,2007,5/12/17,1,10349
Manhattan,1,2007,5/12/17,1,10352
Manhattan,1,2007,5/12/17,1,10354
Manhattan,1,2007,5/12/17,1,10355
Manhattan,1,2007,5/12/17,1,10356
Manhattan,1,2007,5/12/17,1,10364
Manhattan,1,2007,5/12/17,1,10365
Manhattan,1,2007,5/12/17,1,10374
Manhattan,1,2007,5/12/17,1,10375
Manhattan,1,2007,5/12/17,1,10378
Manhattan,1,2007,5/12/17,1,10386
Manhattan,1,2007,5/12/17,1,10402
Manhattan,1,2007,5/12/17,1,10406
Manhattan,1,2007,5/12/17,1,10430
Manhattan,1,2007,5/12/17,1,10431
Manhattan,1,2007,5/12/17,1,10432
Manhattan,1,2007,5/12/17,1,10434
Manhattan,1,2007,5/12/17,1,10441
Manhattan,1,2007,5/12/17,1,10442
Manhattan,1,2007,5/12/17,1,10445
Manhattan,1,2007,5/12/17,1,10455
Manhattan,1,2007,5/12/17,1,10457
Manhattan,1,2007,5/12/17,1,10458
Manhattan,1,2007,5/12/17,1,10461
Manhattan,1,2007,5/12/17,1,10465
Manhattan,1,2007,5/12/17,1,10468
Manhattan,1,2007,5/12/17,1,10480
Manhattan,1,2007,5/12/17,1,10481
